customer_id,Frequency,Monetary,F_Score,M_Score,RFM_Score
13901.0,318,5599.34,4,4,44
13902.0,67,30411.26,3,4,34
13903.0,10,165.45000000000002,1,1,11
13904.0,26,332.64,2,2,22
13905.0,15,244.45,1,1,11
13906.0,1,42.0,1,1,11
13907.0,4,136.8,1,1,11
13908.0,126,2347.05,3,4,34
13909.0,39,286.6,2,1,21
13910.0,1,-127.66,1,1,11
13911.0,242,4200.04,4,4,44
13912.0,7,124.95,1,1,11
13913.0,3,42.22,1,1,11
13914.0,34,613.95,2,2,22
13915.0,4,31.200000000000003,1,1,11
13916.0,75,1260.51,3,3,33
13917.0,18,272.04,1,1,11
13918.0,30,1212.8400000000001,2,3,23
13919.0,82,1326.03,3,3,33
13920.0,88,1734.8799999999999,3,3,33
13921.0,45,720.75,2,2,22
13922.0,33,824.7,2,2,22
13923.0,20,351.13,1,2,12
13924.0,137,1682.08,3,3,33
13925.0,45,616.65,2,2,22
13926.0,11,223.85000000000002,1,1,11
13927.0,44,689.96,2,2,22
13928.0,27,464.57,2,2,22
13929.0,60,3318.1,3,4,34
13930.0,17,337.34,1,2,12
13931.0,272,5250.78,4,4,44
13932.0,16,307.4,1,1,11
13933.0,23,608.79,2,2,22
13934.0,31,922.1,2,3,23
13935.0,80,6116.92,3,4,34
13936.0,60,924.36,3,3,33
13937.0,55,867.38,3,3,33
13938.0,7,71.66,1,1,11
13939.0,113,1533.66,3,3,33
13940.0,49,839.14,2,2,22
13941.0,108,10846.15,3,4,34
13942.0,1,320.0,1,1,11
13943.0,15,246.54000000000002,1,1,11
13944.0,35,200.43,2,1,21
13945.0,51,854.1500000000001,2,3,23
13946.0,57,1745.43,3,3,33
13947.0,5,90.60000000000001,1,1,11
13948.0,25,536.86,2,2,22
13949.0,160,2427.32,4,4,44
13950.0,36,728.5600000000001,2,2,22
13951.0,39,674.45,2,2,22
13952.0,413,12790.891,4,4,44
13953.0,25,6640.68,2,4,24
13954.0,30,378.59,2,2,22
13955.0,87,545.17,3,2,32
13956.0,152,1026.42,4,3,43
13957.0,27,458.25,2,2,22
13958.0,250,4402.33,4,4,44
13959.0,163,1076.18,4,3,43
13960.0,12,230.22,1,1,11
13961.0,21,498.70000000000005,1,2,12
13962.0,23,362.8,2,2,22
13963.0,176,2899.62,4,4,44
13964.0,25,421.9,2,2,22
13965.0,28,777.6600000000001,2,2,22
13966.0,22,390.86,2,2,22
13967.0,6,166.3,1,1,11
13968.0,8,123.66,1,1,11
13969.0,1115,13212.77,4,4,44
13970.0,13,846.55,1,3,13
13971.0,265,4593.83,4,4,44
13972.0,15,190.25,1,1,11
13973.0,11,264.7,1,1,11
13974.0,45,663.52,2,2,22
13975.0,755,5327.29,4,4,44
13976.0,56,1192.3600000000001,3,3,33
13977.0,13,519.8100000000001,1,2,12
13978.0,15,196.79,1,1,11
13979.0,412,3326.83,4,4,44
13980.0,69,753.12,3,2,32
13981.0,23,327.39,2,2,22
13982.0,265,4418.79,4,4,44
13983.0,359,6993.41,4,4,44
13984.0,94,1616.12,3,3,33
13985.0,485,9982.31,4,4,44
13986.0,13,320.46,1,1,11
13987.0,46,682.54,2,2,22
13988.0,300,4708.64,4,4,44
13989.0,86,2026.06,3,3,33
13990.0,16,311.3,1,1,11
13991.0,86,850.63,3,3,33
13992.0,11,219.5,1,1,11
13993.0,267,6690.360000000001,4,4,44
13994.0,155,2313.14,4,4,44
13995.0,238,3836.26,4,4,44
13996.0,33,895.76,2,3,23
13997.0,46,382.31,2,2,22
13998.0,31,566.7,2,2,22
13999.0,475,9438.01,4,4,44
14000.0,52,1877.59,2,3,23
14001.0,113,4517.34,3,4,34
14002.0,47,529.73,2,2,22
14003.0,16,209.41,1,1,11
14004.0,241,6258.45,4,4,44
14005.0,84,2874.72,3,4,34
14006.0,77,2196.67,3,4,34
14007.0,5,79.48,1,1,11
14008.0,33,493.74,2,2,22
14009.0,76,1090.23,3,3,33
14010.0,28,288.1,2,1,21
14011.0,33,451.92,2,2,22
14012.0,11,328.8,1,2,12
14013.0,72,1006.22,3,3,33
14014.0,76,1948.21,3,3,33
14015.0,20,917.34,1,3,13
14016.0,450,11379.710000000001,4,4,44
14017.0,14,229.75,1,1,11
14018.0,13,367.15,1,2,12
14019.0,68,1398.96,3,3,33
14020.0,76,1213.26,3,3,33
14021.0,90,1716.58,3,3,33
14022.0,47,792.15,2,2,22
14023.0,31,584.07,2,2,22
14024.0,34,645.74,2,2,22
14025.0,102,3969.1,3,4,34
14026.0,50,713.11,2,2,22
14027.0,6,104.82,1,1,11
14028.0,13,3175.5,1,4,14
14029.0,15,467.66,1,2,12
14030.0,870,8145.59,4,4,44
14031.0,805,38025.97,4,4,44
14032.0,255,4786.07,4,4,44
14033.0,1,109.44,1,1,11
14034.0,92,512.02,3,2,32
14035.0,154,2852.47,4,4,44
14036.0,38,626.65,2,2,22
14037.0,115,755.95,3,2,32
14038.0,168,3000.93,4,4,44
14039.0,10,267.28000000000003,1,1,11
14040.0,808,12457.84,4,4,44
14041.0,21,141.41,1,1,11
14042.0,21,431.98,1,2,12
14043.0,43,301.3,2,1,21
14044.0,852,3106.15,4,4,44
14045.0,43,9660.63,2,4,24
14046.0,14,154.99,1,1,11
14047.0,171,4158.7300000000005,4,4,44
14048.0,144,713.89,3,2,32
14049.0,1107,13064.03,4,4,44
14050.0,54,746.36,3,2,32
14051.0,344,22104.5,4,4,44
14052.0,125,480.81,3,2,32
14053.0,9,572.3,1,2,12
14054.0,6,92.46000000000001,1,1,11
14055.0,33,1520.96,2,3,23
14056.0,1128,8124.4,4,4,44
14057.0,461,8338.28,4,4,44
14058.0,24,469.19,2,2,22
14059.0,8,183.6,1,1,11
14060.0,272,9503.14,4,4,44
14061.0,19,917.4300000000001,1,3,13
14062.0,348,25434.83,4,4,44
14063.0,44,-3767.1999999999994,2,1,21
14064.0,252,3039.75,4,4,44
14065.0,50,889.37,2,3,23
14066.0,7,152.55,1,1,11
14067.0,52,374.7,2,2,22
14068.0,112,1504.97,3,3,33
14069.0,42,230.06,2,1,21
14070.0,42,326.55,2,2,22
14071.0,333,1307.41,4,3,43
14072.0,19,390.85,1,2,12
14073.0,14,139.54,1,1,11
14074.0,6,219.4,1,1,11
14075.0,81,1734.87,3,3,33
14076.0,46,122.47,2,1,21
14077.0,56,615.08,3,2,32
14078.0,163,1692.6299999999999,4,3,43
14079.0,13,618.73,1,2,12
14080.0,84,1075.73,3,3,33
14081.0,951,5250.05,4,4,44
14082.0,65,413.36,3,2,32
14083.0,255,1407.26,4,3,43
14084.0,7,150.5,1,1,11
14085.0,1069,10092.22,4,4,44
14086.0,1,39.95,1,1,11
14087.0,223,803.47,4,2,42
14088.0,686,62400.02,4,4,44
14089.0,14,161.0,1,1,11
14090.0,1,76.32000000000001,1,1,11
14091.0,13,9530.08,1,4,14
14092.0,377,7209.74,4,4,44
14093.0,105,442.85,3,2,32
14094.0,48,334.27,2,2,22
14095.0,1,2.95,1,1,11
14096.0,5128,57120.909999999996,4,4,44
14097.0,40,422.86,2,2,22
14098.0,21,147.35,1,1,11
14099.0,530,5700.51,4,4,44
14100.0,26,194.9,2,1,21
14101.0,91,9942.13,3,4,34
14102.0,84,1314.73,3,3,33
14103.0,1,0.0,1,1,11
14104.0,143,771.58,3,2,32
14105.0,293,5703.9800000000005,4,4,44
14106.0,1,214.8,1,1,11
14107.0,239,4853.7,4,4,44
14108.0,55,1041.21,3,3,33
14109.0,14,80.2,1,1,11
14110.0,403,12957.6,4,4,44
14111.0,11,688.6,1,2,12
14112.0,358,5524.51,4,4,44
14113.0,145,6156.75,4,4,44
14114.0,74,1364.09,3,3,33
14115.0,22,622.67,2,2,22
14116.0,72,1382.74,3,3,33
14117.0,3,90.0,1,1,11
14118.0,15,458.45,1,2,12
14119.0,12,163.47,1,1,11
14120.0,1,-23.8,1,1,11
14121.0,161,2740.3,4,4,44
14122.0,16,309.77,1,1,11
14123.0,24,436.18,2,2,22
14124.0,5,419.58,1,2,12
14125.0,167,2740.43,4,4,44
14126.0,44,1109.96,2,3,23
14127.0,117,1900.0800000000002,3,3,33
14128.0,66,909.36,3,3,33
14129.0,109,2591.34,3,4,34
14130.0,224,1882.67,4,3,43
14131.0,52,187.87,2,1,21
14132.0,201,3580.13,4,4,44
14133.0,38,895.84,2,3,23
14134.0,180,11123.35,4,4,44
14135.0,257,9605.05,4,4,44
14136.0,108,1553.96,3,3,33
14137.0,14,294.09999999999997,1,1,11
14138.0,47,982.38,2,3,23
14139.0,69,1086.8,3,3,33
14140.0,67,920.05,3,3,33
14141.0,46,879.0300000000001,2,3,23
14142.0,70,967.75,3,3,33
14143.0,7,115.8,1,1,11
14144.0,1,30.6,1,1,11
14145.0,26,7006.05,2,4,24
14146.0,491,8208.87,4,4,44
14147.0,33,2019.3,2,3,23
14148.0,17,466.29,1,2,12
14149.0,40,259.43,2,1,21
14150.0,26,658.64,2,2,22
14151.0,45,666.7,2,2,22
14152.0,135,1975.44,3,3,33
14153.0,17,233.39999999999998,1,1,11
14154.0,294,6263.6,4,4,44
14155.0,6,118.75,1,1,11
14156.0,4130,296564.69,4,4,44
14157.0,90,970.33,3,3,33
14158.0,41,507.65999999999997,2,2,22
14159.0,1885,7571.88,4,4,44
14160.0,107,8421.47,3,4,34
14161.0,310,3318.88,4,4,44
14162.0,25,289.36,2,1,21
14163.0,58,2594.62,3,4,34
14164.0,29,1631.77,2,3,23
14165.0,25,122.53999999999999,2,1,21
14166.0,53,256.85,2,1,21
14167.0,121,1296.49,3,3,33
14168.0,17,305.9,1,1,11
14169.0,67,624.4300000000001,3,2,32
14170.0,165,597.33,4,2,42
14171.0,64,498.79,3,2,32
14172.0,55,389.97,3,2,32
14173.0,34,566.95,2,2,22
14174.0,26,134.46,2,1,21
14175.0,369,7350.4400000000005,4,4,44
14176.0,47,913.11,2,3,23
14177.0,211,2224.39,4,4,44
14178.0,327,1620.93,4,3,43
14179.0,165,719.78,4,2,42
14180.0,312,6110.75,4,4,44
14181.0,54,310.55,3,1,31
14182.0,52,660.07,2,2,22
14183.0,35,286.29,2,1,21
14184.0,24,452.89,2,2,22
14185.0,3,197.65,1,1,11
14186.0,104,1550.63,3,3,33
14187.0,8,123.5,1,1,11
14188.0,71,2018.91,3,3,33
14189.0,328,5764.62,4,4,44
14190.0,1,79.9,1,1,11
14191.0,271,4713.41,4,4,44
14192.0,14,293.74,1,1,11
14193.0,64,1210.19,3,3,33
14194.0,986,18442.87,4,4,44
14195.0,22,2381.24,2,4,24
14196.0,6,335.52,1,2,12
14197.0,20,390.05,1,2,12
14198.0,97,1527.58,3,3,33
14199.0,20,916.5,1,3,13
14200.0,21,379.2,1,2,12
14201.0,57,1134.14,3,3,33
14202.0,29,847.76,2,3,23
14203.0,16,339.34,1,2,12
14204.0,232,1062.96,4,3,43
14205.0,154,1908.3799999999999,4,3,43
14206.0,73,1145.21,3,3,33
14207.0,2,157.8,1,1,11
14208.0,35,567.05,2,2,22
14209.0,237,4937.37,4,4,44
14210.0,336,5814.320000000001,4,4,44
14211.0,253,4301.6900000000005,4,4,44
14212.0,21,2190.14,1,4,14
14213.0,15,-1192.2,1,1,11
14214.0,70,1000.23,3,3,33
14215.0,193,3404.53,4,4,44
14216.0,79,2142.39,3,3,33
14217.0,192,3206.87,4,4,44
14218.0,12,169.48000000000002,1,1,11
14219.0,43,633.83,2,2,22
14220.0,38,1515.0,2,3,23
14221.0,349,6506.59,4,4,44
14222.0,41,683.17,2,2,22
14223.0,61,975.23,3,3,33
14224.0,238,1897.9,4,3,43
14225.0,91,2015.1200000000001,3,3,33
14226.0,105,2967.78,3,4,34
14227.0,388,6327.31,4,4,44
14228.0,38,745.5,2,2,22
14229.0,78,2468.99,3,4,34
14230.0,33,979.8000000000001,2,3,23
14231.0,73,1131.97,3,3,33
14232.0,118,2043.93,3,3,33
14233.0,77,2766.96,3,4,34
14234.0,159,775.46,4,2,42
14235.0,149,4666.99,4,4,44
14236.0,52,1732.74,2,3,23
14237.0,36,627.04,2,2,22
14238.0,13,434.23,1,2,12
14239.0,215,4203.72,4,4,44
14240.0,61,1247.49,3,3,33
14241.0,12,333.7,1,2,12
14242.0,16,280.55,1,1,11
14243.0,382,7365.360000000001,4,4,44
14244.0,20,354.82,1,2,12
14245.0,112,1677.48,3,3,33
14246.0,75,1474.06,3,3,33
14247.0,118,769.71,3,2,32
14248.0,47,1032.95,2,3,23
14249.0,291,5625.461,4,4,44
14250.0,111,1904.05,3,3,33
14251.0,78,2879.7000000000003,3,4,34
14252.0,10,350.99,1,2,12
14253.0,12,363.40000000000003,1,2,12
14254.0,23,601.03,2,2,22
14255.0,4,-1441.6,1,1,11
14256.0,139,2397.34,3,4,34
14257.0,241,5942.0,4,4,44
14258.0,312,31027.35,4,4,44
14259.0,5,120.0,1,1,11
14260.0,51,824.28,2,2,22
14261.0,52,1163.45,2,3,23
14262.0,143,2618.23,3,4,34
14263.0,16,322.93,1,1,11
14264.0,84,1461.3600000000001,3,3,33
14265.0,79,1373.35,3,3,33
14266.0,1,40.56,1,1,11
14267.0,68,1259.19,3,3,33
14268.0,19,354.85,1,2,12
14269.0,20,261.68,1,1,11
14270.0,29,492.65000000000003,2,2,22
14271.0,39,219.13,2,1,21
14272.0,64,920.81,3,3,33
14273.0,29,559.97,2,2,22
14274.0,15,256.6,1,1,11
14275.0,23,1189.3799999999999,2,3,23
14276.0,144,1929.32,3,3,33
14277.0,468,4324.469999999999,4,4,44
14278.0,13,205.83,1,1,11
14279.0,3,191.86,1,1,11
14280.0,8,134.04,1,1,11
14281.0,7,245.15,1,1,11
14282.0,255,7844.66,4,4,44
14283.0,41,628.44,2,2,22
14284.0,69,1282.85,3,3,33
14285.0,62,3158.6400000000003,3,4,34
14286.0,510,8396.7,4,4,44
14287.0,11,151.23,1,1,11
14288.0,17,413.85,1,2,12
14289.0,47,911.26,2,3,23
14290.0,172,4208.93,4,4,44
14291.0,497,7844.4,4,4,44
14292.0,207,8887.9,4,4,44
14293.0,135,3174.33,3,4,34
14294.0,23,375.34000000000003,2,2,22
14295.0,76,2316.06,3,4,34
14296.0,28,448.45,2,2,22
14297.0,64,1284.06,3,3,33
14298.0,2868,90489.31,4,4,44
14299.0,371,12827.77,4,4,44
14300.0,3,43.2,1,1,11
14301.0,60,1956.23,3,3,33
14302.0,28,742.9000000000001,2,2,22
14303.0,22,277.94,2,1,21
14304.0,99,1523.81,3,3,33
14305.0,110,1803.76,3,3,33
14306.0,48,3141.5,2,4,24
14307.0,311,5063.08,4,4,44
14308.0,5,-849.45,1,1,11
14309.0,195,3747.96,4,4,44
14310.0,22,492.1,2,2,22
14311.0,38,435.90000000000003,2,2,22
14312.0,180,3090.29,4,4,44
14313.0,1,-302.31,1,1,11
14314.0,11,221.89999999999998,1,1,11
14315.0,137,3168.7200000000003,3,4,34
14316.0,32,1355.34,2,3,23
14317.0,24,508.58,2,2,22
14318.0,9,158.02,1,1,11
14319.0,27,476.95000000000005,2,2,22
14320.0,93,1204.1200000000001,3,3,33
14321.0,181,2198.58,4,4,44
14322.0,17,384.3,1,2,12
14323.0,41,574.26,2,2,22
14324.0,41,701.61,2,2,22
14325.0,18,245.48000000000002,1,1,11
14326.0,58,923.98,3,3,33
14327.0,106,1894.93,3,3,33
14328.0,3,-445.06,1,1,11
14329.0,572,9735.52,4,4,44
14330.0,13,200.63,1,1,11
14331.0,28,462.66,2,2,22
14332.0,63,1943.51,3,3,33
14333.0,19,351.45,1,2,12
14334.0,260,4292.9800000000005,4,4,44
14335.0,63,468.26,3,2,32
14336.0,90,1614.91,3,3,33
14337.0,36,-658.63,2,1,21
14338.0,53,894.1,2,3,23
14339.0,27,600.66,2,2,22
14340.0,6,134.7,1,1,11
14341.0,268,4443.47,4,4,44
14342.0,37,842.74,2,2,22
14343.0,238,1088.91,4,3,43
14344.0,243,3333.7000000000003,4,4,44
14345.0,6,108.98,1,1,11
14346.0,146,2315.75,4,4,44
14347.0,6,82.60000000000001,1,1,11
14348.0,18,409.57,1,2,12
14349.0,31,133.5,2,1,21
14350.0,62,947.8,3,3,33
14351.0,1,51.0,1,1,11
14352.0,47,1078.96,2,3,23
14353.0,25,376.5,2,2,22
14354.0,9,163.62,1,1,11
14355.0,71,1014.45,3,3,33
14356.0,38,666.9399999999999,2,2,22
14357.0,41,225.77,2,1,21
14358.0,26,384.3,2,2,22
14359.0,58,882.58,3,3,33
14360.0,118,2128.23,3,3,33
14361.0,14,214.71,1,1,11
14362.0,41,161.2,2,1,21
14363.0,8,227.47000000000003,1,1,11
14364.0,69,3717.35,3,4,34
14365.0,51,634.68,2,2,22
14366.0,1,136.0,1,1,11
14367.0,533,9167.82,4,4,44
14368.0,8,155.0,1,1,11
14369.0,26,469.13,2,2,22
14370.0,49,1092.13,2,3,23
14371.0,4,100.5,1,1,11
14372.0,39,830.1800000000001,2,2,22
14373.0,4,76.55,1,1,11
14374.0,7,108.0,1,1,11
14375.0,216,1132.99,4,3,43
14376.0,18,215.46,1,1,11
14377.0,11,617.05,1,2,12
14378.0,9,131.25,1,1,11
14379.0,129,1268.91,3,3,33
14380.0,2,-99.72999999999999,1,1,11
14381.0,114,631.34,3,2,32
14382.0,303,1240.85,4,3,43
14383.0,59,1247.69,3,3,33
14384.0,3,58.5,1,1,11
14385.0,14,202.10999999999999,1,1,11
14386.0,7,142.4,1,1,11
14387.0,140,1770.56,3,3,33
14388.0,428,6589.3,4,4,44
14389.0,118,1821.07,3,3,33
14390.0,499,6323.33,4,4,44
14391.0,14,135.6,1,1,11
14392.0,14,266.4,1,1,11
14393.0,5,67.95,1,1,11
14394.0,6,93.8,1,1,11
14395.0,822,8160.81,4,4,44
14396.0,291,2121.93,4,3,43
14397.0,95,2556.68,3,4,34
14398.0,53,707.79,2,2,22
14399.0,196,2098.16,4,3,43
14400.0,77,1703.0,3,3,33
14401.0,270,6703.4,4,4,44
14402.0,8,285.6,1,1,11
14403.0,33,1822.76,2,3,23
14404.0,213,2800.11,4,4,44
14405.0,2,195.0,1,1,11
14406.0,8,156.75,1,1,11
14407.0,76,2111.08,3,3,33
14408.0,129,4109.77,3,4,34
14409.0,108,3453.69,3,4,34
14410.0,487,2122.37,4,3,43
14411.0,14,1063.0,1,3,13
14412.0,86,1417.49,3,3,33
14413.0,99,770.37,3,2,32
14414.0,119,2387.48,3,4,34
14415.0,1301,11915.13,4,4,44
14416.0,14,490.22,1,2,12
14417.0,137,604.2,3,2,32
14418.0,124,1937.25,3,3,33
14419.0,229,1260.91,4,3,43
14420.0,97,1627.72,3,3,33
14421.0,97,2456.62,3,4,34
14422.0,555,10200.92,4,4,44
14423.0,16,914.96,1,3,13
14424.0,1,322.08,1,1,11
14425.0,41,635.89,2,2,22
14426.0,651,11103.97,4,4,44
14427.0,44,1263.52,2,3,23
14428.0,148,1230.14,4,3,43
14429.0,22,516.28,2,2,22
14430.0,40,956.4000000000001,2,3,23
14431.0,86,2541.6,3,4,34
14432.0,382,2255.51,4,4,44
14433.0,77,289.6,3,1,31
14434.0,12,1372.8,1,3,13
14435.0,3,90.42,1,1,11
14436.0,11,271.7,1,1,11
14437.0,50,829.94,2,2,22
14438.0,9,131.9,1,1,11
14439.0,129,9443.04,3,4,34
14440.0,143,6526.83,3,4,34
14441.0,165,4361.59,4,4,44
14442.0,190,5272.02,4,4,44
14443.0,161,2351.58,4,4,44
14444.0,13,132.04,1,1,11
14445.0,32,221.65,2,1,21
14446.0,339,1241.31,4,3,43
14447.0,106,1711.73,3,3,33
14448.0,20,375.35,1,2,12
14449.0,546,2482.8,4,4,44
14450.0,76,1128.44,3,3,33
14451.0,529,3265.59,4,4,44
14452.0,132,665.59,3,2,32
14453.0,22,119.93,2,1,21
14454.0,111,970.7,3,3,33
14455.0,82,594.86,3,2,32
14456.0,977,3047.63,4,4,44
14457.0,4,113.64,1,1,11
14458.0,49,237.42,2,1,21
14459.0,114,5339.1410000000005,3,4,34
14460.0,48,919.6,2,3,23
14461.0,649,6697.6,4,4,44
14462.0,295,2231.89,4,4,44
14463.0,8,786.5699999999999,1,2,12
14464.0,4,111.0,1,1,11
14465.0,200,3946.03,4,4,44
14466.0,216,4646.9,4,4,44
14467.0,308,2220.9900000000002,4,4,44
14468.0,12,204.24,1,1,11
14469.0,147,2112.21,4,3,43
14470.0,60,712.04,3,2,32
14471.0,41,400.95,2,2,22
14472.0,333,2228.22,4,4,44
14473.0,7,234.34,1,1,11
14474.0,133,1268.13,3,3,33
14475.0,53,1025.1200000000001,2,3,23
14476.0,19,215.7,1,1,11
14477.0,17,1960.61,1,3,13
14478.0,68,1276.66,3,3,33
14479.0,149,1299.11,4,3,43
14480.0,66,1295.27,3,3,33
14481.0,153,1935.32,4,3,43
14482.0,255,4192.25,4,4,44
14483.0,14,249.20000000000002,1,1,11
14484.0,53,1070.98,2,3,23
14485.0,47,165.75,2,1,21
14486.0,6,175.5,1,1,11
14487.0,192,1428.11,4,3,43
14488.0,49,1047.43,2,3,23
14489.0,100,1574.93,3,3,33
14490.0,80,1273.47,3,3,33
14491.0,21,468.13,1,2,12
14492.0,104,1574.3600000000001,3,3,33
14493.0,370,5036.05,4,4,44
14494.0,17,401.46,1,2,12
14495.0,8,166.3,1,1,11
14496.0,114,2645.88,3,4,34
14497.0,42,679.16,2,2,22
14498.0,371,3911.27,4,4,44
14499.0,322,2120.62,4,3,43
14500.0,7,356.85,1,2,12
14501.0,12,190.31,1,1,11
14502.0,631,2351.02,4,4,44
14503.0,164,3543.26,4,4,44
14504.0,107,673.26,3,2,32
14505.0,1626,11718.8,4,4,44
14506.0,472,3290.67,4,4,44
14507.0,277,3172.4900000000002,4,4,44
14508.0,189,856.09,4,3,43
14509.0,25,110.95,2,1,21
14510.0,79,991.98,3,3,33
14511.0,71,1267.41,3,3,33
14512.0,80,1223.47,3,3,33
14513.0,25,770.9100000000001,2,2,22
14514.0,341,4594.7300000000005,4,4,44
14515.0,180,3718.9,4,4,44
14516.0,37,163.92,2,1,21
14517.0,18,330.45,1,2,12
14518.0,16,174.37,1,1,11
14519.0,39,206.09,2,1,21
14520.0,4,270.6,1,1,11
14521.0,20,167.65,1,1,11
14522.0,46,1758.62,2,3,23
14523.0,12,241.09,1,1,11
14524.0,328,2933.71,4,4,44
14525.0,550,8129.81,4,4,44
14526.0,42,262.4,2,1,21
14527.0,2837,25774.54,4,4,44
14528.0,18,364.21999999999997,1,2,12
14529.0,229,620.04,4,2,42
14530.0,489,6077.15,4,4,44
14531.0,29,376.34,2,2,22
14532.0,319,3846.4300000000003,4,4,44
14533.0,94,3185.12,3,4,34
14534.0,776,5786.42,4,4,44
14535.0,852,5872.63,4,4,44
14536.0,19,171.8,1,1,11
14537.0,24,635.45,2,2,22
14538.0,52,1370.8400000000001,2,3,23
14539.0,32,537.48,2,2,22
14540.0,274,3785.44,4,4,44
14541.0,181,2499.68,4,4,44
14542.0,5,103.25,1,1,11
14543.0,275,12194.01,4,4,44
14544.0,192,2982.43,4,4,44
14545.0,23,349.25,2,2,22
14546.0,834,5001.03,4,4,44
14547.0,367,3986.7400000000002,4,4,44
14548.0,113,2627.49,3,4,34
14549.0,144,916.5500000000001,3,3,33
14550.0,98,1353.31,3,3,33
14551.0,82,858.59,3,3,33
14552.0,157,511.28000000000003,4,2,42
14553.0,301,1816.04,4,3,43
14554.0,216,2381.04,4,4,44
14555.0,121,2306.48,3,4,34
14556.0,203,835.34,4,2,42
14557.0,32,0.0,2,1,21
14558.0,17,614.1,1,2,12
14559.0,2,75.6,1,1,11
14560.0,202,6050.44,4,4,44
14561.0,69,1080.76,3,3,33
14562.0,634,6363.85,4,4,44
14563.0,115,679.44,3,2,32
14564.0,113,2519.32,3,4,34
14565.0,162,3833.8700000000003,4,4,44
14566.0,16,4092.0,1,4,14
14567.0,34,1524.46,2,3,23
14568.0,48,909.5,2,3,23
14569.0,35,598.98,2,2,22
14570.0,68,613.75,3,2,32
14571.0,31,161.65,2,1,21
14572.0,530,5573.28,4,4,44
14573.0,404,2571.72,4,4,44
14574.0,11,143.70000000000002,1,1,11
14575.0,74,460.71,3,2,32
14576.0,2,70.80000000000001,1,1,11
14577.0,185,1374.25,4,3,43
14578.0,24,168.63,2,1,21
14579.0,25,105.56,2,1,21
14580.0,1,14.85,1,1,11
14581.0,65,433.8,3,2,32
14582.0,6,114.11,1,1,11
14583.0,506,1781.03,4,3,43
14584.0,222,1734.91,4,3,43
14585.0,111,1143.27,3,3,33
14586.0,27,134.16,2,1,21
14587.0,384,1598.24,4,3,43
14588.0,16,135.39,1,1,11
14589.0,6,79.5,1,1,11
14590.0,218,2884.29,4,4,44
14591.0,197,1447.14,4,3,43
14592.0,164,570.46,4,2,42
14593.0,629,3615.17,4,4,44
14594.0,84,634.83,3,2,32
14595.0,136,2164.45,3,3,33
14596.0,57,229.47,3,1,31
14597.0,103,2201.54,3,4,34
14598.0,130,221.97,3,1,31
14599.0,82,474.54,3,2,32
14600.0,54,865.17,3,3,33
14601.0,7,213.96,1,1,11
14602.0,31,205.35999999999999,2,1,21
14603.0,2,660.0,1,2,12
14604.0,23,143.85999999999999,2,1,21
14605.0,111,937.16,3,3,33
14606.0,6709,30094.38,4,4,44
14607.0,240,18745.56,4,4,44
14608.0,44,3273.44,2,4,24
14609.0,14,1366.2,1,3,13
14610.0,10,24.35,1,1,11
14611.0,39,599.38,2,2,22
14612.0,14,877.7,1,3,13
14613.0,1,76.32000000000001,1,1,11
14614.0,19,295.13,1,1,11
14615.0,51,934.26,2,3,23
14616.0,5,527.78,1,2,12
14617.0,9,190.47,1,1,11
14618.0,54,1295.67,3,3,33
14619.0,62,1276.31,3,3,33
14620.0,30,393.28000000000003,2,2,22
14621.0,180,2878.27,4,4,44
14622.0,21,320.58000000000004,1,1,11
14623.0,295,2030.83,4,3,43
14624.0,51,814.07,2,2,22
14625.0,277,4391.53,4,4,44
14626.0,237,5374.7699999999995,4,4,44
14627.0,39,406.40000000000003,2,2,22
14628.0,86,1998.0,3,3,33
14629.0,153,939.21,4,3,43
14630.0,21,338.65,1,2,12
14631.0,92,2023.17,3,3,33
14632.0,8,114.56,1,1,11
14633.0,20,344.90000000000003,1,2,12
14634.0,118,1971.82,3,3,33
14635.0,15,215.22,1,1,11
14636.0,28,609.85,2,2,22
14637.0,7,106.68,1,1,11
14638.0,16,443.6,1,2,12
14639.0,295,4946.81,4,4,44
14640.0,223,3464.03,4,4,44
14641.0,7,110.46000000000001,1,1,11
14642.0,2,96.12,1,1,11
14643.0,65,1654.69,3,3,33
14644.0,72,2077.47,3,3,33
14645.0,54,840.24,3,2,32
14646.0,3890,523342.07,4,4,44
14647.0,51,519.97,2,2,22
14648.0,465,4458.21,4,4,44
14649.0,575,3754.16,4,4,44
14650.0,4,62.5,1,1,11
14651.0,288,2034.1200000000001,4,3,43
14652.0,29,114.18,2,1,21
14653.0,386,3614.54,4,4,44
14654.0,27,246.86,2,1,21
14655.0,110,3829.23,3,4,34
14656.0,215,814.65,4,2,42
14657.0,216,1450.92,4,3,43
14658.0,29,247.15,2,1,21
14659.0,259,2456.53,4,4,44
14660.0,30,285.74,2,1,21
14661.0,4,107.95,1,1,11
14662.0,253,1416.33,4,3,43
14663.0,68,490.6,3,2,32
14664.0,99,637.89,3,2,32
14665.0,159,2172.33,4,3,43
14666.0,14,195.25,1,1,11
14667.0,1375,21720.59,4,4,44
14668.0,12,111.63,1,1,11
14669.0,395,3243.93,4,4,44
14670.0,188,602.0,4,2,42
14671.0,55,1127.45,3,3,33
14672.0,106,1113.14,3,3,33
14673.0,163,3410.81,4,4,44
14674.0,14,173.66,1,1,11
14675.0,240,1066.9,4,3,43
14676.0,140,8285.49,3,4,34
14677.0,14,184.91,1,1,11
