customer_id,Frequency,Monetary,F_Score,M_Score,RFM_Score,Segment
15127.0,28,711.5,2,2,22,Low Value Customer
15128.0,132,1732.22,3,3,33,Loyal Customer
15129.0,207,6860.18,4,4,44,VIP Customer
15130.0,22,330.11,2,2,22,Low Value Customer
15131.0,7,80.28,1,1,11,Low Value Customer
15132.0,52,977.9300000000001,2,3,23,Regular Customer
15133.0,49,1806.9,2,3,23,Regular Customer
15134.0,85,1596.29,3,3,33,Loyal Customer
15135.0,21,293.78,1,1,11,Low Value Customer
15136.0,69,1282.45,3,3,33,Loyal Customer
15137.0,40,747.55,2,2,22,Low Value Customer
15138.0,33,486.59000000000003,2,2,22,Low Value Customer
15139.0,13,178.96,1,1,11,Low Value Customer
15140.0,113,3239.44,3,4,34,Loyal Customer
15141.0,83,1378.31,3,3,33,Loyal Customer
15142.0,143,2608.97,3,4,34,Loyal Customer
15143.0,31,563.63,2,2,22,Low Value Customer
15144.0,353,12006.51,4,4,44,VIP Customer
15145.0,67,1194.73,3,3,33,Loyal Customer
15146.0,95,1313.66,3,3,33,Loyal Customer
15147.0,29,608.65,2,2,22,Low Value Customer
15148.0,20,301.29,1,1,11,Low Value Customer
15149.0,69,1554.6100000000001,3,3,33,Loyal Customer
15150.0,576,8990.58,4,4,44,VIP Customer
15151.0,57,2085.61,3,3,33,Loyal Customer
15152.0,308,5197.97,4,4,44,VIP Customer
15153.0,22,329.25,2,2,22,Low Value Customer
15154.0,195,1332.26,4,3,43,Loyal Customer
15155.0,24,383.96999999999997,2,2,22,Low Value Customer
15156.0,55,961.49,3,3,33,Loyal Customer
15157.0,160,2587.54,4,4,44,VIP Customer
15158.0,13,437.66,1,2,12,Low Value Customer
15159.0,820,22049.4,4,4,44,VIP Customer
15160.0,23,589.27,2,2,22,Low Value Customer
15161.0,33,119.92,2,1,21,Low Value Customer
15162.0,16,241.5,1,1,11,Low Value Customer
15163.0,29,304.47,2,1,21,Low Value Customer
15164.0,363,2052.02,4,3,43,Loyal Customer
15165.0,54,975.5,3,3,33,Loyal Customer
15166.0,12,167.16,1,1,11,Low Value Customer
15167.0,313,1659.67,4,3,43,Loyal Customer
15168.0,5,106.56,1,1,11,Low Value Customer
15169.0,59,569.22,3,2,32,Regular Customer
15170.0,4,81.15,1,1,11,Low Value Customer
15171.0,7,1034.5,1,3,13,Low Value Customer
15172.0,110,1624.05,3,3,33,Loyal Customer
15173.0,88,1399.26,3,3,33,Loyal Customer
15174.0,34,481.46,2,2,22,Low Value Customer
15175.0,23,224.14,2,1,21,Low Value Customer
15176.0,53,985.09,2,3,23,Regular Customer
15177.0,26,948.9300000000001,2,3,23,Regular Customer
15178.0,3,40.5,1,1,11,Low Value Customer
15179.0,322,7426.82,4,4,44,VIP Customer
15180.0,58,904.4300000000001,3,3,33,Loyal Customer
15181.0,24,948.45,2,3,23,Regular Customer
15182.0,128,2942.752,3,4,34,Loyal Customer
15183.0,39,637.03,2,2,22,Low Value Customer
15184.0,85,689.95,3,2,32,Regular Customer
15185.0,21,310.62,1,1,11,Low Value Customer
15186.0,52,1403.2,2,3,23,Regular Customer
15187.0,93,4670.08,3,4,34,Loyal Customer
15188.0,23,310.43,2,1,21,Low Value Customer
15189.0,261,17101.13,4,4,44,VIP Customer
15190.0,40,834.4399999999999,2,2,22,Low Value Customer
15191.0,35,588.05,2,2,22,Low Value Customer
15192.0,106,1981.39,3,3,33,Loyal Customer
15193.0,19,499.32,1,2,12,Low Value Customer
15194.0,519,12187.68,4,4,44,VIP Customer
15195.0,1,3861.0,1,4,14,Low Value Customer
15196.0,43,316.25,2,1,21,Low Value Customer
15197.0,66,1427.84,3,3,33,Loyal Customer
15198.0,32,559.45,2,2,22,Low Value Customer
15199.0,51,3122.4,2,4,24,Regular Customer
15200.0,30,549.0500000000001,2,2,22,Low Value Customer
15201.0,131,1525.9,3,3,33,Loyal Customer
15202.0,8,-2570.1800000000003,1,1,11,Low Value Customer
15203.0,343,4400.18,4,4,44,VIP Customer
15204.0,9,316.58,1,1,11,Low Value Customer
15205.0,38,648.8299999999999,2,2,22,Low Value Customer
15206.0,9,420.3,1,2,12,Low Value Customer
15207.0,27,653.77,2,2,22,Low Value Customer
15208.0,49,968.02,2,3,23,Regular Customer
15209.0,13,178.98000000000002,1,1,11,Low Value Customer
15210.0,67,1176.19,3,3,33,Loyal Customer
15211.0,75,1277.48,3,3,33,Loyal Customer
15212.0,12,195.43,1,1,11,Low Value Customer
15213.0,25,325.05,2,1,21,Low Value Customer
15214.0,110,1661.44,3,3,33,Loyal Customer
15215.0,159,1496.46,4,3,43,Loyal Customer
15216.0,24,486.09000000000003,2,2,22,Low Value Customer
15217.0,28,426.24,2,2,22,Low Value Customer
15218.0,410,11456.0,4,4,44,VIP Customer
15219.0,26,685.45,2,2,22,Low Value Customer
15220.0,119,1758.92,3,3,33,Loyal Customer
15221.0,50,1816.1,2,3,23,Regular Customer
15222.0,157,3415.66,4,4,44,VIP Customer
15223.0,46,1117.1,2,3,23,Regular Customer
15224.0,40,837.26,2,2,22,Low Value Customer
15225.0,23,409.40000000000003,2,2,22,Low Value Customer
15226.0,8,154.41,1,1,11,Low Value Customer
15227.0,120,2488.4900000000002,3,4,34,Loyal Customer
15228.0,235,5570.52,4,4,44,VIP Customer
15229.0,9,160.5,1,1,11,Low Value Customer
15230.0,23,429.6,2,2,22,Low Value Customer
15231.0,17,228.36,1,1,11,Low Value Customer
15232.0,31,612.06,2,2,22,Low Value Customer
15233.0,1,59.400000000000006,1,1,11,Low Value Customer
15234.0,14,197.0,1,1,11,Low Value Customer
15235.0,187,2937.81,4,4,44,VIP Customer
15236.0,15,321.05,1,1,11,Low Value Customer
15237.0,99,1412.32,3,3,33,Loyal Customer
15238.0,52,1056.54,2,3,23,Regular Customer
15239.0,52,764.34,2,2,22,Low Value Customer
15240.0,245,4315.0,4,4,44,VIP Customer
15241.0,185,3032.31,4,4,44,VIP Customer
15242.0,4,302.04,1,1,11,Low Value Customer
15243.0,61,927.28,3,3,33,Loyal Customer
15244.0,50,850.1800000000001,2,3,23,Regular Customer
15245.0,148,4610.84,4,4,44,VIP Customer
15246.0,51,780.4,2,2,22,Low Value Customer
15247.0,18,967.11,1,3,13,Low Value Customer
15248.0,111,1865.03,3,3,33,Loyal Customer
15249.0,514,9147.15,4,4,44,VIP Customer
15250.0,3,60.0,1,1,11,Low Value Customer
15251.0,246,20095.6,4,4,44,VIP Customer
15252.0,121,2053.06,3,3,33,Loyal Customer
15253.0,121,2033.29,3,3,33,Loyal Customer
15254.0,68,1073.4,3,3,33,Loyal Customer
15255.0,193,3670.77,4,4,44,VIP Customer
15256.0,10,170.4,1,1,11,Low Value Customer
15257.0,13,600.9,1,2,12,Low Value Customer
15258.0,34,623.16,2,2,22,Low Value Customer
15259.0,57,1182.3799999999999,3,3,33,Loyal Customer
15260.0,404,9098.380000000001,4,4,44,VIP Customer
15261.0,92,1508.0,3,3,33,Loyal Customer
15262.0,26,418.82,2,2,22,Low Value Customer
15263.0,12,156.51,1,1,11,Low Value Customer
15264.0,57,844.2,3,3,33,Loyal Customer
15265.0,193,3345.64,4,4,44,VIP Customer
15266.0,46,841.7,2,2,22,Low Value Customer
15267.0,11,1717.36,1,3,13,Low Value Customer
15268.0,27,941.2500000000001,2,3,23,Regular Customer
15269.0,35,1225.3600000000001,2,3,23,Regular Customer
15270.0,197,7193.99,4,4,44,VIP Customer
15271.0,628,4639.29,4,4,44,VIP Customer
15272.0,307,2085.48,4,3,43,Loyal Customer
15273.0,1,228.96,1,1,11,Low Value Customer
15274.0,47,716.57,2,2,22,Low Value Customer
15275.0,42,609.19,2,2,22,Low Value Customer
15276.0,194,631.03,4,2,42,Low Value Customer
15277.0,26,476.34000000000003,2,2,22,Low Value Customer
15278.0,29,496.16,2,2,22,Low Value Customer
15279.0,99,1541.74,3,3,33,Loyal Customer
15280.0,61,406.21999999999997,3,2,32,Regular Customer
15281.0,544,8317.62,4,4,44,VIP Customer
15282.0,27,348.59,2,2,22,Low Value Customer
15283.0,10,135.43,1,1,11,Low Value Customer
15284.0,1,24.75,1,1,11,Low Value Customer
15285.0,6,94.92,1,1,11,Low Value Customer
15286.0,3,240.55,1,1,11,Low Value Customer
15287.0,37,854.58,2,3,23,Regular Customer
15288.0,181,3883.13,4,4,44,VIP Customer
15289.0,99,1570.71,3,3,33,Loyal Customer
15290.0,301,10355.58,4,4,44,VIP Customer
15291.0,267,13451.24,4,4,44,VIP Customer
15292.0,25,180.94,2,1,21,Low Value Customer
15293.0,19,247.5,1,1,11,Low Value Customer
15294.0,17,222.3,1,1,11,Low Value Customer
15295.0,53,217.23999999999998,2,1,21,Low Value Customer
15296.0,547,10223.93,4,4,44,VIP Customer
15297.0,41,635.0400000000001,2,2,22,Low Value Customer
15298.0,453,8356.03,4,4,44,VIP Customer
15299.0,20,7243.62,1,4,14,Low Value Customer
15300.0,28,496.44,2,2,22,Low Value Customer
15301.0,384,7561.21,4,4,44,VIP Customer
15302.0,16,291.05,1,1,11,Low Value Customer
15303.0,71,1178.78,3,3,33,Loyal Customer
15304.0,32,905.45,2,3,23,Regular Customer
15305.0,5,93.6,1,1,11,Low Value Customer
15306.0,163,3480.98,4,4,44,VIP Customer
15307.0,12,205.3,1,1,11,Low Value Customer
15308.0,21,302.27,1,1,11,Low Value Customer
15309.0,61,715.53,3,2,32,Regular Customer
15310.0,45,1634.64,2,3,23,Regular Customer
15311.0,4717,113513.07,4,4,44,VIP Customer
15312.0,165,2916.4900000000002,4,4,44,VIP Customer
15313.0,1,52.0,1,1,11,Low Value Customer
15314.0,51,800.65,2,2,22,Low Value Customer
15315.0,38,551.54,2,2,22,Low Value Customer
15316.0,1,165.0,1,1,11,Low Value Customer
15317.0,6,112.05000000000001,1,1,11,Low Value Customer
15318.0,33,312.62,2,1,21,Low Value Customer
15319.0,16,204.5,1,1,11,Low Value Customer
15320.0,36,267.13,2,1,21,Low Value Customer
15321.0,329,6560.650000000001,4,4,44,VIP Customer
15322.0,90,1314.15,3,3,33,Loyal Customer
15323.0,37,320.90000000000003,2,1,21,Low Value Customer
15324.0,8,140.22000000000003,1,1,11,Low Value Customer
15325.0,226,1596.81,4,3,43,Loyal Customer
15326.0,146,1529.82,4,3,43,Loyal Customer
15327.0,10,208.75,1,1,11,Low Value Customer
15328.0,8,107.24,1,1,11,Low Value Customer
15329.0,178,2742.98,4,4,44,VIP Customer
15330.0,13,714.9599999999999,1,2,12,Low Value Customer
15331.0,46,755.41,2,2,22,Low Value Customer
15332.0,189,6553.74,4,4,44,VIP Customer
15333.0,16,1028.56,1,3,13,Low Value Customer
15334.0,99,351.67,3,2,32,Regular Customer
15335.0,36,173.97,2,1,21,Low Value Customer
15336.0,15,240.5,1,1,11,Low Value Customer
15337.0,24,344.72,2,2,22,Low Value Customer
15338.0,60,283.43,3,1,31,Low Value Customer
15339.0,232,1634.09,4,3,43,Loyal Customer
15340.0,7,105.5,1,1,11,Low Value Customer
15341.0,25,2401.02,2,4,24,Regular Customer
15342.0,26,391.76,2,2,22,Low Value Customer
15343.0,21,364.5,1,2,12,Low Value Customer
15344.0,32,476.58,2,2,22,Low Value Customer
15345.0,23,367.69,2,2,22,Low Value Customer
15346.0,38,591.65,2,2,22,Low Value Customer
15347.0,43,1333.9,2,3,23,Regular Customer
15348.0,9,158.04,1,1,11,Low Value Customer
15349.0,72,473.81,3,2,32,Regular Customer
15350.0,35,663.25,2,2,22,Low Value Customer
15351.0,386,3615.18,4,4,44,VIP Customer
15352.0,37,114.95,2,1,21,Low Value Customer
15353.0,388,3154.05,4,4,44,VIP Customer
15354.0,7,-94.8,1,1,11,Low Value Customer
15355.0,14,277.05,1,1,11,Low Value Customer
15356.0,755,3464.95,4,4,44,VIP Customer
15357.0,1,-36.75,1,1,11,Low Value Customer
15358.0,1152,16837.35,4,4,44,VIP Customer
15359.0,17,162.6,1,1,11,Low Value Customer
15360.0,13,427.93,1,2,12,Low Value Customer
15361.0,10,689.07,1,2,12,Low Value Customer
15362.0,40,613.08,2,2,22,Low Value Customer
15363.0,52,996.1600000000001,2,3,23,Regular Customer
15364.0,29,913.19,2,3,23,Regular Customer
15365.0,255,3573.26,4,4,44,VIP Customer
15366.0,138,2389.08,3,4,34,Loyal Customer
15367.0,281,5005.7300000000005,4,4,44,VIP Customer
15368.0,8,722.74,1,2,12,Low Value Customer
15369.0,104,1713.3900000000003,3,3,33,Loyal Customer
15370.0,145,3713.51,4,4,44,VIP Customer
15371.0,1,59.400000000000006,1,1,11,Low Value Customer
15372.0,60,5954.42,3,4,34,Loyal Customer
15373.0,206,3218.59,4,4,44,VIP Customer
15374.0,10,307.32,1,1,11,Low Value Customer
15375.0,6,60.959999999999994,1,1,11,Low Value Customer
15376.0,117,1233.3600000000001,3,3,33,Loyal Customer
15377.0,22,1179.95,2,3,23,Regular Customer
15378.0,12,246.5,1,1,11,Low Value Customer
15379.0,265,4806.4400000000005,4,4,44,VIP Customer
15380.0,56,3422.2,3,4,34,Loyal Customer
15381.0,25,1887.62,2,3,23,Regular Customer
15382.0,642,13646.5,4,4,44,VIP Customer
15383.0,1,-10.5,1,1,11,Low Value Customer
15384.0,122,2014.49,3,3,33,Loyal Customer
15385.0,21,942.08,1,3,13,Low Value Customer
15386.0,31,394.14,2,2,22,Low Value Customer
15387.0,20,468.65,1,2,12,Low Value Customer
15388.0,10,140.54,1,1,11,Low Value Customer
15389.0,6,2733.8,1,4,14,Low Value Customer
15390.0,77,1216.66,3,3,33,Loyal Customer
15391.0,13,282.92,1,1,11,Low Value Customer
15392.0,145,2891.82,4,4,44,VIP Customer
15393.0,44,891.34,2,3,23,Regular Customer
15394.0,229,5251.400000000001,4,4,44,VIP Customer
15395.0,7,107.45,1,1,11,Low Value Customer
15396.0,16,796.38,1,2,12,Low Value Customer
15397.0,6,94.0,1,1,11,Low Value Customer
15398.0,74,1339.63,3,3,33,Loyal Customer
15399.0,50,815.77,2,2,22,Low Value Customer
15400.0,28,1252.8,2,3,23,Regular Customer
15401.0,14,216.95,1,1,11,Low Value Customer
15402.0,133,1816.64,3,3,33,Loyal Customer
15403.0,8,170.88,1,1,11,Low Value Customer
15404.0,16,257.06,1,1,11,Low Value Customer
15405.0,30,659.84,2,2,22,Low Value Customer
15406.0,127,891.77,3,3,33,Loyal Customer
15407.0,153,1056.44,4,3,43,Loyal Customer
15408.0,34,267.18,2,1,21,Low Value Customer
15409.0,12,117.2,1,1,11,Low Value Customer
15410.0,162,4685.72,4,4,44,VIP Customer
15411.0,100,1346.38,3,3,33,Loyal Customer
15412.0,10,190.53,1,1,11,Low Value Customer
15413.0,27,-2531.3799999999997,2,1,21,Low Value Customer
15414.0,39,774.9000000000001,2,2,22,Low Value Customer
15415.0,48,572.8100000000001,2,2,22,Low Value Customer
15416.0,230,4554.650000000001,4,4,44,VIP Customer
15417.0,28,508.8,2,2,22,Low Value Customer
15418.0,69,452.32,3,2,32,Regular Customer
15419.0,8,135.86,1,1,11,Low Value Customer
15420.0,56,743.0,3,2,32,Regular Customer
15421.0,316,3805.34,4,4,44,VIP Customer
15422.0,121,1615.02,3,3,33,Loyal Customer
15423.0,17,219.14,1,1,11,Low Value Customer
15424.0,33,597.78,2,2,22,Low Value Customer
15425.0,144,1944.57,3,3,33,Loyal Customer
15426.0,543,2592.95,4,4,44,VIP Customer
15427.0,306,1483.14,4,3,43,Loyal Customer
15428.0,44,762.75,2,2,22,Low Value Customer
15429.0,83,364.9,3,2,32,Regular Customer
15430.0,41,903.75,2,3,23,Regular Customer
15431.0,2,153.24,1,1,11,Low Value Customer
15432.0,18,301.26,1,1,11,Low Value Customer
15433.0,53,417.87,2,2,22,Low Value Customer
15434.0,139,2517.11,3,4,34,Loyal Customer
15435.0,29,149.29,2,1,21,Low Value Customer
15436.0,329,1122.53,4,3,43,Loyal Customer
15437.0,57,393.45,3,2,32,Regular Customer
15438.0,25,156.57999999999998,2,1,21,Low Value Customer
15439.0,57,1269.05,3,3,33,Loyal Customer
15440.0,62,383.68,3,2,32,Regular Customer
15441.0,57,1254.21,3,3,33,Loyal Customer
15442.0,2,594.0,1,2,12,Low Value Customer
15443.0,651,5116.14,4,4,44,VIP Customer
15444.0,219,1418.26,4,3,43,Loyal Customer
15445.0,14,284.5,1,1,11,Low Value Customer
15446.0,116,398.85,3,2,32,Regular Customer
15447.0,30,484.93,2,2,22,Low Value Customer
15448.0,49,788.8100000000001,2,2,22,Low Value Customer
15449.0,62,971.22,3,3,33,Loyal Customer
15450.0,30,429.84,2,2,22,Low Value Customer
15451.0,63,233.21,3,1,31,Low Value Customer
15452.0,202,1799.1100000000001,4,3,43,Loyal Customer
15453.0,286,1388.37,4,3,43,Loyal Customer
15454.0,41,307.69,2,1,21,Low Value Customer
15455.0,2,38.25,1,1,11,Low Value Customer
15456.0,230,2119.27,4,3,43,Loyal Customer
15457.0,58,237.07,3,1,31,Low Value Customer
15458.0,13,370.44,1,2,12,Low Value Customer
15459.0,7,202.83,1,1,11,Low Value Customer
15460.0,58,216.76,3,1,31,Low Value Customer
15461.0,5,391.29999999999995,1,2,12,Low Value Customer
15462.0,41,737.05,2,2,22,Low Value Customer
15463.0,7,126.14,1,1,11,Low Value Customer
15464.0,157,1048.85,4,3,43,Loyal Customer
15465.0,271,12226.15,4,4,44,VIP Customer
15466.0,265,1571.01,4,3,43,Loyal Customer
15467.0,53,511.88,2,2,22,Low Value Customer
15468.0,88,1387.48,3,3,33,Loyal Customer
15469.0,47,834.4,2,2,22,Low Value Customer
15470.0,4,63.419999999999995,1,1,11,Low Value Customer
15471.0,162,1316.56,4,3,43,Loyal Customer
15472.0,76,371.56,3,2,32,Regular Customer
15473.0,17,1740.0,1,3,13,Low Value Customer
15474.0,20,163.1,1,1,11,Low Value Customer
15475.0,29,454.11,2,2,22,Low Value Customer
15476.0,80,2180.28,3,3,33,Loyal Customer
15477.0,2,368.4,1,2,12,Low Value Customer
15478.0,71,2024.98,3,3,33,Loyal Customer
15479.0,9,147.4,1,1,11,Low Value Customer
15480.0,217,3592.25,4,4,44,VIP Customer
15481.0,38,1993.34,2,3,23,Regular Customer
15482.0,179,8107.83,4,4,44,VIP Customer
15483.0,290,862.2,4,3,43,Loyal Customer
15484.0,242,4624.8,4,4,44,VIP Customer
15485.0,165,5624.51,4,4,44,VIP Customer
15486.0,1,102.0,1,1,11,Low Value Customer
15487.0,14,231.32,1,1,11,Low Value Customer
15488.0,11,431.92,1,2,12,Low Value Customer
15489.0,123,2327.36,3,4,34,Loyal Customer
15490.0,29,188.1,2,1,21,Low Value Customer
15491.0,155,3090.85,4,4,44,VIP Customer
15492.0,35,659.46,2,2,22,Low Value Customer
15493.0,652,4280.43,4,4,44,VIP Customer
15494.0,380,3770.9500000000003,4,4,44,VIP Customer
15495.0,20,246.5,1,1,11,Low Value Customer
15496.0,22,146.14,2,1,21,Low Value Customer
15497.0,123,8643.46,3,4,34,Loyal Customer
15498.0,988,23860.81,4,4,44,VIP Customer
15499.0,42,161.6,2,1,21,Low Value Customer
15500.0,68,1131.56,3,3,33,Loyal Customer
15501.0,70,402.5,3,2,32,Regular Customer
15502.0,418,8673.53,4,4,44,VIP Customer
15503.0,123,267.15,3,1,31,Low Value Customer
15504.0,70,413.9,3,2,32,Regular Customer
15505.0,99,3497.14,3,4,34,Loyal Customer
15506.0,278,2040.03,4,3,43,Loyal Customer
15507.0,46,492.36,2,2,22,Low Value Customer
15508.0,92,1000.27,3,3,33,Loyal Customer
15509.0,29,166.51,2,1,21,Low Value Customer
15510.0,1,250.0,1,1,11,Low Value Customer
15511.0,160,909.23,4,3,43,Loyal Customer
15512.0,32,331.58,2,2,22,Low Value Customer
15513.0,575,27264.45,4,4,44,VIP Customer
15514.0,380,5422.28,4,4,44,VIP Customer
15515.0,7,171.81,1,1,11,Low Value Customer
15516.0,15,62.43,1,1,11,Low Value Customer
15517.0,27,267.03,2,1,21,Low Value Customer
15518.0,464,4103.78,4,4,44,VIP Customer
15519.0,37,344.61,2,2,22,Low Value Customer
15520.0,18,343.5,1,2,12,Low Value Customer
15521.0,423,6674.44,4,4,44,VIP Customer
15522.0,57,398.84,3,2,32,Regular Customer
15523.0,222,17220.04,4,4,44,VIP Customer
15524.0,9,591.4,1,2,12,Low Value Customer
15525.0,261,1280.8,4,3,43,Loyal Customer
15526.0,4,148.44,1,1,11,Low Value Customer
15527.0,355,5041.78,4,4,44,VIP Customer
15528.0,26,229.33,2,1,21,Low Value Customer
15529.0,812,5084.5,4,4,44,VIP Customer
15530.0,143,1813.72,3,3,33,Loyal Customer
15531.0,228,2007.44,4,3,43,Loyal Customer
15532.0,634,3708.05,4,4,44,VIP Customer
15533.0,86,746.92,3,2,32,Regular Customer
15534.0,8,162.25,1,1,11,Low Value Customer
15535.0,139,985.82,3,3,33,Loyal Customer
15536.0,16,259.09,1,1,11,Low Value Customer
15537.0,24,110.92,2,1,21,Low Value Customer
15538.0,33,3027.15,2,4,24,Regular Customer
15539.0,41,538.46,2,2,22,Low Value Customer
15540.0,31,460.68,2,2,22,Low Value Customer
15541.0,29,85.13000000000001,2,1,21,Low Value Customer
15542.0,254,895.9,4,3,43,Loyal Customer
15543.0,58,242.84,3,1,31,Low Value Customer
15544.0,563,8134.12,4,4,44,VIP Customer
15545.0,112,428.05,3,2,32,Regular Customer
15546.0,18,539.5500000000001,1,2,12,Low Value Customer
15547.0,1360,10140.89,4,4,44,VIP Customer
15548.0,23,158.09,2,1,21,Low Value Customer
15549.0,163,2308.46,4,4,44,VIP Customer
15550.0,243,1995.6000000000001,4,3,43,Loyal Customer
15551.0,153,1659.28,4,3,43,Loyal Customer
15552.0,30,252.52,2,1,21,Low Value Customer
15553.0,56,437.23,3,2,32,Regular Customer
15554.0,14,217.2,1,1,11,Low Value Customer
15555.0,1732,11744.08,4,4,44,VIP Customer
15556.0,31,279.77,2,1,21,Low Value Customer
15557.0,20,473.65000000000003,1,2,12,Low Value Customer
15558.0,26,143.32999999999998,2,1,21,Low Value Customer
15559.0,62,1109.4,3,3,33,Loyal Customer
15560.0,10,153.52,1,1,11,Low Value Customer
15561.0,96,1856.54,3,3,33,Loyal Customer
15562.0,34,673.3800000000001,2,2,22,Low Value Customer
15563.0,264,2781.21,4,4,44,VIP Customer
15564.0,4,70.74000000000001,1,1,11,Low Value Customer
15565.0,8,173.16000000000003,1,1,11,Low Value Customer
15566.0,12,227.87,1,1,11,Low Value Customer
15567.0,7,186.01,1,1,11,Low Value Customer
15568.0,53,758.29,2,2,22,Low Value Customer
15569.0,142,3586.35,3,4,34,Loyal Customer
15570.0,794,9246.99,4,4,44,VIP Customer
15571.0,635,4051.63,4,4,44,VIP Customer
15572.0,356,4068.67,4,4,44,VIP Customer
15573.0,220,1207.18,4,3,43,Loyal Customer
15574.0,374,1476.7,4,3,43,Loyal Customer
15575.0,3,30.1,1,1,11,Low Value Customer
15576.0,45,940.67,2,3,23,Regular Customer
15577.0,60,397.98,3,2,32,Regular Customer
15578.0,13,127.1,1,1,11,Low Value Customer
15579.0,175,1267.25,4,3,43,Loyal Customer
15580.0,258,1221.95,4,3,43,Loyal Customer
15581.0,761,5797.780000000001,4,4,44,VIP Customer
15582.0,44,682.9100000000001,2,2,22,Low Value Customer
15583.0,46,107.86,2,1,21,Low Value Customer
15584.0,226,1275.0,4,3,43,Loyal Customer
15585.0,31,455.3,2,2,22,Low Value Customer
15586.0,39,1128.66,2,3,23,Regular Customer
15587.0,14,1522.08,1,3,13,Low Value Customer
15588.0,4,579.6,1,2,12,Low Value Customer
15589.0,30,456.58,2,2,22,Low Value Customer
15590.0,88,1466.41,3,3,33,Loyal Customer
15591.0,7,217.9,1,1,11,Low Value Customer
15592.0,24,388.58,2,2,22,Low Value Customer
15593.0,5,199.8,1,1,11,Low Value Customer
15594.0,104,1767.53,3,3,33,Loyal Customer
15595.0,4,357.59999999999997,1,2,12,Low Value Customer
15596.0,187,3023.59,4,4,44,VIP Customer
15597.0,38,554.52,2,2,22,Low Value Customer
15598.0,38,543.02,2,2,22,Low Value Customer
15599.0,83,1250.06,3,3,33,Loyal Customer
15600.0,74,1178.71,3,3,33,Loyal Customer
15601.0,880,14919.220000000001,4,4,44,VIP Customer
15602.0,141,2975.9700000000003,3,4,34,Loyal Customer
15603.0,5,74.73,1,1,11,Low Value Customer
15604.0,17,216.39000000000001,1,1,11,Low Value Customer
15605.0,112,1933.4,3,3,33,Loyal Customer
15606.0,159,4733.47,4,4,44,VIP Customer
15607.0,115,1578.57,3,3,33,Loyal Customer
15608.0,105,1785.98,3,3,33,Loyal Customer
15609.0,18,270.03000000000003,1,1,11,Low Value Customer
15610.0,6,112.46000000000001,1,1,11,Low Value Customer
15611.0,100,2858.37,3,4,34,Loyal Customer
15612.0,6,195.15,1,1,11,Low Value Customer
15613.0,27,433.71999999999997,2,2,22,Low Value Customer
15614.0,85,3008.86,3,4,34,Loyal Customer
15615.0,914,21282.07,4,4,44,VIP Customer
15616.0,13,317.11,1,1,11,Low Value Customer
15617.0,42,828.5500000000001,2,2,22,Low Value Customer
15618.0,49,747.031,2,2,22,Low Value Customer
15619.0,3,336.4,1,2,12,Low Value Customer
15620.0,136,1909.93,3,3,33,Loyal Customer
15621.0,18,1158.77,1,3,13,Low Value Customer
15622.0,462,7318.08,4,4,44,VIP Customer
15623.0,108,2437.05,3,4,34,Loyal Customer
15624.0,34,588.13,2,2,22,Low Value Customer
15625.0,177,3203.25,4,4,44,VIP Customer
15626.0,82,1049.37,3,3,33,Loyal Customer
15627.0,24,566.9,2,2,22,Low Value Customer
15628.0,324,5603.360000000001,4,4,44,VIP Customer
15629.0,77,2240.9,3,4,34,Loyal Customer
15630.0,81,1475.45,3,3,33,Loyal Customer
15631.0,39,596.67,2,2,22,Low Value Customer
15632.0,177,3147.31,4,4,44,VIP Customer
15633.0,185,4173.41,4,4,44,VIP Customer
15634.0,34,554.65,2,2,22,Low Value Customer
15635.0,2,100.35,1,1,11,Low Value Customer
15636.0,57,1444.58,3,3,33,Loyal Customer
15637.0,41,797.59,2,2,22,Low Value Customer
15638.0,29,2137.2,2,3,23,Regular Customer
15639.0,72,1028.33,3,3,33,Loyal Customer
15640.0,784,23835.41,4,4,44,VIP Customer
15641.0,311,5345.55,4,4,44,VIP Customer
15642.0,6,105.78,1,1,11,Low Value Customer
15643.0,36,647.4,2,2,22,Low Value Customer
15644.0,238,813.0,4,2,42,Low Value Customer
15645.0,69,1042.57,3,3,33,Loyal Customer
15646.0,86,952.11,3,3,33,Loyal Customer
15647.0,11,169.0,1,1,11,Low Value Customer
15648.0,28,599.9,2,2,22,Low Value Customer
15649.0,12,2170.35,1,3,13,Low Value Customer
15650.0,37,539.03,2,2,22,Low Value Customer
15651.0,60,1259.06,3,3,33,Loyal Customer
15652.0,105,1411.84,3,3,33,Loyal Customer
15653.0,6,877.44,1,3,13,Low Value Customer
15654.0,21,922.53,1,3,13,Low Value Customer
15655.0,37,511.32,2,2,22,Low Value Customer
15656.0,47,748.5,2,2,22,Low Value Customer
15657.0,1,30.0,1,1,11,Low Value Customer
15658.0,133,2270.34,3,4,34,Loyal Customer
15659.0,21,532.49,1,2,12,Low Value Customer
15660.0,165,2764.14,4,4,44,VIP Customer
15661.0,44,1215.95,2,3,23,Regular Customer
15662.0,12,283.73,1,1,11,Low Value Customer
15663.0,9,138.14,1,1,11,Low Value Customer
15664.0,74,1212.35,3,3,33,Loyal Customer
15665.0,288,4015.12,4,4,44,VIP Customer
15666.0,67,632.94,3,2,32,Regular Customer
15667.0,13,301.32000000000005,1,1,11,Low Value Customer
15668.0,1,76.32000000000001,1,1,11,Low Value Customer
15669.0,35,677.69,2,2,22,Low Value Customer
